id,avtor,naslov,link,ocena,glasovi 
1037,Elif Shafak,The Forty Rules of Love,/book/show/6642715-the-forty-rules-of-love,4.13,129009
3897,Elif Shafak,The Bastard of Istanbul,/book/show/98920.The_Bastard_of_Istanbul,3.84,36577
3118,Elizabeth   Hunter,"A Hidden Fire (Elemental Mysteries, #1)",/book/show/24259392-a-hidden-fire,4.04,24779
1261,Elizabeth Chandler,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",/book/show/321645.Kissed_by_an_Angel_The_Power_of_Love_Soulmates,4.08,25347
3842,Elizabeth Eulberg,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",/book/show/6609714-the-lonely-hearts-club,3.8,24797
507,Elizabeth Gaskell,North and South,/book/show/156538.North_and_South,4.13,144434
1655,Elizabeth Gaskell,Wives and Daughters,/book/show/383206.Wives_and_Daughters,4.1,42956
727,Elizabeth George Speare,The Witch of Blackbird Pond,/book/show/703292.The_Witch_of_Blackbird_Pond,3.98,135473
3688,Elizabeth George Speare,The Bronze Bow,/book/show/24408.The_Bronze_Bow,3.97,20437
157,Elizabeth Gilbert,"Eat, Pray, Love",/book/show/19501.Eat_Pray_Love,3.57,1479698
3453,Elizabeth Gilbert,The Signature of All Things,/book/show/17465453-the-signature-of-all-things,3.84,96523
3934,Elizabeth Goudge,The Little White Horse,/book/show/420180.The_Little_White_Horse,4.09,11468
2847,Elizabeth Haynes,Into the Darkest Corner,/book/show/15818362-into-the-darkest-corner,4.09,62970
285,Elizabeth Kostova,The Historian,/book/show/30236962-the-historian,3.79,243514
3565,Elizabeth Moon,"The Deed of Paksenarrion (The Deed of Paksenarrion, #1-3)",/book/show/96281.The_Deed_of_Paksenarrion,4.3,12202
2352,Elizabeth Strout,"Olive Kitteridge (Olive Kitteridge, #1)",/book/show/1736739.Olive_Kitteridge,3.83,172915
1556,Elizabeth Wein,Code Name Verity,/book/show/11925514-code-name-verity,4.03,97472
2789,Elizabeth Wurtzel,Prozac Nation,/book/show/227603.Prozac_Nation,3.6,54882
3852,Ella James,"Selling Scarlett (Love Inc., #1)",/book/show/18516961-selling-scarlett,3.72,7061
2339,Elle Kennedy,"The Deal (Off-Campus, #1)",/book/show/24920901-the-deal,4.28,140886
834,Ellen Hopkins,"Crank (Crank, #1)",/book/show/270730.Crank,4.15,125853
1222,Ellen Hopkins,"Burned (Burned, #1)",/book/show/270807.Burned,4.25,57446
1235,Ellen Hopkins,"Impulse (Impulse, #1)",/book/show/270805.Impulse,4.27,69723
1515,Ellen Hopkins,Identical,/book/show/2241059.Identical,4.31,56044
2074,Ellen Hopkins,"Glass (Crank, #2)",/book/show/270804.Glass,4.29,60572
3047,Ellen Hopkins,"Tricks (Tricks, #1)",/book/show/5510384-tricks,4.29,34092
3198,Ellen Hopkins,"Fallout (Crank, #3)",/book/show/7171876-fallout,4.28,31062
596,Ellen Raskin,The Westing Game,/book/show/902.The_Westing_Game,4.01,166266
2906,Ellen Schreiber,"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)",/book/show/5489684-vampire-kisses,4.13,27815
3064,Ellen Schreiber,"Vampire Kisses (Vampire Kisses, #1)",/book/show/263147.Vampire_Kisses,3.71,49292
2649,Emem Uko,Notice Me,/book/show/38495676-notice-me,4.26,585
3187,Emem Uko,The Place That Gave,/book/show/53344842-the-place-that-gave,4.37,362
14,Emily Brontë,Wuthering Heights,/book/show/6185.Wuthering_Heights,3.86,1347409
503,Emily Dickinson,The Complete Poems of Emily Dickinson,/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,4.23,77399
1170,Emily Giffin,"Something Borrowed (Darcy &amp; Rachel, #1)",/book/show/42156.Something_Borrowed,3.85,508615
3458,Emily M. Danforth,The Miseducation of Cameron Post,/book/show/40801157-the-miseducation-of-cameron-post,4.04,38427
1524,Emily St. John Mandel,Station Eleven,/book/show/20170404-station-eleven,4.05,324710
1720,Emma Chase,"Tangled (Tangled, #1)",/book/show/18297707-tangled,4.08,106942
407,Emma Donoghue,Room,/book/show/31685789-room,4.06,716560
2345,Emma McLaughlin,"The Nanny Diaries (Nanny, #1)",/book/show/228333.The_Nanny_Diaries,3.43,361643
438,Emmuska Orczy,The Scarlet Pimpernel,/book/show/136116.The_Scarlet_Pimpernel,4.06,124886
2892,Emmy Laybourne,"Monument 14 (Monument 14, #1)",/book/show/12753231-monument-14,3.9,21871
3108,Enid Blyton,"The Magic Faraway Tree (The Faraway Tree, #2)",/book/show/74998.The_Magic_Faraway_Tree,4.28,33233
3592,Enid Blyton,The Faraway Tree Stories (The Faraway Tree #1-3),/book/show/17490.The_Faraway_Tree_Stories,4.29,14569
446,Eoin Colfer,"Artemis Fowl (Artemis Fowl, #1)",/book/show/249747.Artemis_Fowl,3.85,498253
1849,Eoin Colfer,The Eternity Code (Artemis Fowl #3),/book/show/227865.The_Eternity_Code,4.03,124316
2112,Eoin Colfer,The Arctic Incident  (Artemis Fowl #2),/book/show/114955.The_Arctic_Incident,3.94,140207
2234,Eoin Colfer,The Lost Colony (Artemis Fowl #5),/book/show/37586.The_Lost_Colony,4.0,149429
2868,Eoin Colfer,The Opal Deception (Artemis Fowl #4),/book/show/114954.The_Opal_Deception,4.04,128483
2884,Eoin Colfer,The Time Paradox (Artemis Fowl #6),/book/show/2179276.The_Time_Paradox,4.08,81913
3233,Eoin Colfer,The Atlantis Complex (Artemis Fowl #7),/book/show/7005865-the-atlantis-complex,3.98,52336
3716,Eoin Colfer,Airman,/book/show/2049993.Airman,4.14,18710
2370,Eowyn Ivey,The Snow Child,/book/show/33597976-the-snow-child,3.98,117384
3121,Eran Gadot,Supernatural Hero,/book/show/18720887-supernatural-hero,4.42,198
122,Eric Carle,The Very Hungry Caterpillar,/book/show/4948.The_Very_Hungry_Caterpillar,4.3,397465
3974,Eric S. Nylund,Halo: The Fall of Reach,/book/show/60229.Halo,4.27,21109
1486,Eric Schlosser,Fast Food Nation: The Dark Side of the All-American Meal,/book/show/1097.Fast_Food_Nation,3.74,198130
2797,Erich Fromm,The Art of Loving,/book/show/14142.The_Art_of_Loving,4.03,52950
147,Erich Maria Remarque,All Quiet on the Western Front,/book/show/355697.All_Quiet_on_the_Western_Front,3.98,356105
1260,Erich Maria Remarque,Three Comrades,/book/show/91203.Three_Comrades,4.49,24766
2169,Erich Maria Remarque,The Black Obelisk,/book/show/1297123.The_Black_Obelisk,4.37,10264
702,Erich Segal,"Love Story (Love Story, #1)",/book/show/73968.Love_Story,3.62,52718
454,Erik Larson,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",/book/show/397483.The_Devil_in_the_White_City,3.99,524439
3300,Erika Johansen,"The Queen of the Tearling (The Queen of the Tearling, #1)",/book/show/22864842-the-queen-of-the-tearling,3.99,83701
923,Erin Hunter,"Into the Wild (Warriors, #1)",/book/show/111332.Into_the_Wild,4.3,75984
2642,Erin Hunter,"The Darkest Hour (Warriors, #6)",/book/show/49006.The_Darkest_Hour,4.53,38253
2965,Erin Hunter,"Fire and Ice (Warriors, #2)",/book/show/275000.Fire_and_Ice,4.38,45158
3040,Erin Hunter,"Forest of Secrets (Warriors, #3)",/book/show/831194.Forest_of_Secrets,4.42,41888
3284,Erin Hunter,"Rising Storm (Warriors, #4)",/book/show/295086.Rising_Storm,4.4,38795
3298,Erin Hunter,"Bluestar's Prophecy (Warriors Super Edition, #2)",/book/show/6249762-bluestar-s-prophecy,4.55,13293
3441,Erin Hunter,"A Dangerous Path (Warriors, #5)",/book/show/336245.A_Dangerous_Path,4.44,37021
3696,Erin Hunter,"Midnight (Warriors: The New Prophecy, #1)",/book/show/273511.Midnight,4.28,33537
211,Erin Morgenstern,The Night Circus,/book/show/9361589-the-night-circus,4.03,688646
3912,Erlend Loe,Naïve. Super,/book/show/604635.Na_ve_Super,3.87,16862
321,Ernest Cline,"Ready Player One (Ready Player One, #1)",/book/show/9969571-ready-player-one,4.26,865717
95,Ernest Hemingway,The Old Man and the Sea,/book/show/2165.The_Old_Man_and_the_Sea,3.78,834267
199,Ernest Hemingway,A Farewell to Arms,/book/show/10799.A_Farewell_to_Arms,3.81,263913
221,Ernest Hemingway,The Sun Also Rises,/book/show/3876.The_Sun_Also_Rises,3.82,366553
256,Ernest Hemingway,For Whom the Bell Tolls,/book/show/46170.For_Whom_the_Bell_Tolls,3.97,249577
870,Ernest Hemingway,A Moveable Feast,/book/show/4631.A_Moveable_Feast,4.03,118648
1929,Ernest Hemingway,The Complete Short Stories of Ernest Hemingway,/book/show/4625.The_Complete_Short_Stories_of_Ernest_Hemingway,4.29,33239
2079,Ernest Hemingway,The Garden of Eden,/book/show/10775.The_Garden_of_Eden,3.73,17231
3259,Ernest Hemingway,To Have and Have Not,/book/show/4630.To_Have_and_Have_Not,3.55,25477
3304,Ernest J. Gaines,A Lesson Before Dying,/book/show/5197.A_Lesson_Before_Dying,3.96,51309
2731,Ernesto Che Guevara,The Motorcycle Diaries: Notes on a Latin American Journey,/book/show/172732.The_Motorcycle_Diaries,3.78,31806
1751,Ernesto Sabato,El túnel,/book/show/53447.El_t_nel,4.05,45899
2651,Ernesto Sabato,Sobre héroes y tumbas,/book/show/1677.Sobre_h_roes_y_tumbas,4.27,8991
3686,Esther Forbes,Johnny Tremain,/book/show/816870.Johnny_Tremain,3.64,41268
1550,Eugene O&#39;Neill,Long Day's Journey into Night,/book/show/12083.Long_Day_s_Journey_into_Night,4.07,35047
1478,Euripides,Medea,/book/show/752900.Medea,3.88,55188
3807,Eva Ibbotson,A Countess Below Stairs,/book/show/714569.A_Countess_Below_Stairs,3.88,19016
508,Evelyn Waugh,Brideshead Revisited,/book/show/30933.Brideshead_Revisited,4.0,93424
1704,Eça de Queirós,Os Maias,/book/show/1249630.Os_Maias,4.02,17187
28,F. Scott Fitzgerald,The Great Gatsby,/book/show/4671.The_Great_Gatsby,3.92,3787712
791,F. Scott Fitzgerald,Tender Is the Night,/book/show/46164.Tender_Is_the_Night,3.81,114186
1481,F. Scott Fitzgerald,This Side of Paradise,/book/show/46165.This_Side_of_Paradise,3.66,62513
2220,F. Scott Fitzgerald,The Beautiful and Damned,/book/show/4708.The_Beautiful_and_Damned,3.75,44314
319,Fannie Flagg,Fried Green Tomatoes at the Whistle Stop Cafe,/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,4.28,266487
3796,Ferenc Molnár,The Paul Street Boys,/book/show/86336.The_Paul_Street_Boys,4.16,11868
1100,Fernando Pessoa,The Book of Disquiet: The Complete Edition,/book/show/40881621-the-book-of-disquiet,4.44,20850
2757,Fisher Amelie,"Vain (The Seven Deadly, #1)",/book/show/25420031-vain,4.23,30097
1291,Flann O&#39;Brien,The Third Policeman,/book/show/27208.The_Third_Policeman,4.0,16196
1810,Flann O&#39;Brien,At Swim-Two-Birds,/book/show/97333.At_Swim_Two_Birds,3.89,11504
1257,Flannery O&#39;Connor,A Good Man is Hard to Find and Other Stories,/book/show/48464.A_Good_Man_is_Hard_to_Find_and_Other_Stories,4.21,38862
1410,Flannery O&#39;Connor,The Complete Stories,/book/show/284996.The_Complete_Stories,4.4,35931
3104,Flannery O&#39;Connor,Wise Blood,/book/show/48467.Wise_Blood,3.85,26448
1381,Flora Rheta Schreiber,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,/book/show/67920.Sybil,3.99,84045
3849,Ford Madox Ford,The Good Soldier,/book/show/7628.The_Good_Soldier,3.71,22699
2119,Forrest Carter,The Education of Little Tree,/book/show/116236.The_Education_of_Little_Tree,4.12,14581
1344,Founding Fathers,The Constitution of the United States of America,/book/show/89959.The_Constitution_of_the_United_States_of_America,4.54,24692
44,Frances Hodgson Burnett,The Secret Garden,/book/show/2998.The_Secret_Garden,4.13,894744
207,Frances Hodgson Burnett,A Little Princess,/book/show/3008.A_Little_Princess,4.2,272497
3242,Frances Mayes,Under the Tuscan Sun,/book/show/480479.Under_the_Tuscan_Sun,3.76,316078
2876,Francesca Zappia,Eliza and Her Monsters,/book/show/31931941-eliza-and-her-monsters,4.2,47771
455,Francine Rivers,Redeeming Love,/book/show/11422.Redeeming_Love,4.49,213905
1271,Francine Rivers,"A Voice in the Wind (Mark of the Lion, #1)",/book/show/95617.A_Voice_in_the_Wind,4.56,75211
2040,Francine Rivers,"An Echo in the Darkness (Mark of the Lion, #2)",/book/show/46601.An_Echo_in_the_Darkness,4.62,42108
2715,Francine Rivers,Mark of the Lion Trilogy,/book/show/95602.Mark_of_the_Lion_Trilogy,4.77,11421
3747,Francine Rivers,"As Sure as the Dawn (Mark of the Lion, #3)",/book/show/95621.As_Sure_as_the_Dawn,4.42,31267
1202,Frank B. Gilbreth Jr.,"Cheaper by the Dozen (Cheaper by the Dozen, #1)",/book/show/40669887-cheaper-by-the-dozen,4.0,37852
3060,Frank Beddor,The Looking Glass Wars,/book/show/44170.The_Looking_Glass_Wars,3.93,41800
1016,Frank E. Peretti,"This Present Darkness (Darkness, #1)",/book/show/17309.This_Present_Darkness,4.23,93048
2768,Frank E. Peretti,"Piercing the Darkness (Darkness, #2)",/book/show/17303.Piercing_the_Darkness,4.32,54437
3589,Frank E. Peretti,The Oath,/book/show/365006.The_Oath,4.08,26138
64,Frank Herbert,"Dune (Dune, #1)",/book/show/44767458-dune,4.23,773232
2097,Frank Herbert,"Dune Messiah (Dune Chronicles, #2)",/book/show/44492285-dune-messiah,3.88,135702
2349,Frank Herbert,"God Emperor of Dune (Dune Chronicles, #4)",/book/show/44439415-god-emperor-of-dune,3.86,67679
2733,Frank Herbert,Children of Dune (Dune Chronicles #3),/book/show/112.Children_of_Dune,3.94,107099
3723,Frank Herbert,Heretics of Dune (Dune Chronicles #5),/book/show/117.Heretics_of_Dune,3.87,54786
86,Frank McCourt,"Angela's Ashes (Frank McCourt, #1)",/book/show/252577.Angela_s_Ashes,4.11,541355
2734,Frank McCourt,'Tis,/book/show/4912._Tis,3.7,55510
1090,Frank Miller,Batman: The Dark Knight Returns,/book/show/59960.Batman,4.26,161806
2623,Frank Miller,Batman: Year One,/book/show/59980.Batman,4.22,206559
118,Franz Kafka,The Metamorphosis,/book/show/485894.The_Metamorphosis,3.82,646571
219,Franz Kafka,The Trial,/book/show/17690.The_Trial,3.96,235706
2218,Franz Kafka,The Complete Stories,/book/show/22904.The_Complete_Stories,4.34,23685
2251,Franz Kafka,The Castle,/book/show/333538.The_Castle,3.96,44795
3415,Franz Kafka,Amerika,/book/show/22911.Amerika,3.75,22959
3498,Françoise Sagan,Bonjour tristesse,/book/show/61672.Bonjour_tristesse,3.65,28316
1165,Fred Gipson,Old Yeller,/book/show/130580.Old_Yeller,4.08,86184
1149,Fred Misurella,Arrangement in Black and White,/book/show/22354895-arrangement-in-black-and-white,4.33,1739
1838,Fred Misurella,A Summer of Good-Byes (Blue Triangle Press Book 2),/book/show/34937453-a-summer-of-good-byes,4.36,1705
2122,Frederick Douglass,Narrative of the Life of Frederick Douglass,/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass,4.04,95334
1296,Frederick Forsyth,The Day of the Jackal,/book/show/540020.The_Day_of_the_Jackal,4.26,118326
1151,Fredrik Backman,A Man Called Ove,/book/show/18774964-a-man-called-ove,4.36,573084
2239,Fredrik Backman,"Beartown (Beartown, #1)",/book/show/33413128-beartown,4.25,214879
3455,Fredrik Backman,My Grandmother Asked Me to Tell You She's Sorry,/book/show/23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry,4.05,156284
3451,Friedrich Dürrenmatt,Die Physiker,/book/show/452220.Die_Physiker,4.04,17244
918,Friedrich Nietzsche,Thus Spoke Zarathustra,/book/show/51893.Thus_Spoke_Zarathustra,4.05,111861
1527,Friedrich Nietzsche,Beyond Good and Evil,/book/show/12321.Beyond_Good_and_Evil,3.99,67486
3772,Friedrich Nietzsche,On the Genealogy of Morals / Ecce Homo,/book/show/132626.On_the_Genealogy_of_Morals_Ecce_Homo,4.16,13902
3889,Friedrich Nietzsche,The Anti-Christ,/book/show/18304.The_Anti_Christ,3.92,20914
27,Fyodor Dostoyevsky,Crime and Punishment,/book/show/7144.Crime_and_Punishment,4.22,629559
85,Fyodor Dostoyevsky,The Brothers Karamazov,/book/show/4934.The_Brothers_Karamazov,4.32,244321
276,Fyodor Dostoyevsky,The Idiot,/book/show/12505.The_Idiot,4.18,133329
1288,Fyodor Dostoyevsky,Demons,/book/show/5695.Demons,4.28,37431
1290,Fyodor Dostoyevsky,Notes from Underground,/book/show/49455.Notes_from_Underground,4.15,84637
2295,Fyodor Dostoyevsky,White Nights,/book/show/1772910.White_Nights,4.02,49232
3253,Fyodor Dostoyevsky,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",/book/show/17876.Notes_from_Underground_White_Nights_The_Dream_of_a_Ridiculous_Man_and_Selections_from_The_House_of_the_Dead,4.18,73818
3848,Fyodor Dostoyevsky,The Gambler,/book/show/12857.The_Gambler,3.89,54922
2627,G.D. Falksen,"Blood in the Skies (The Hellfire Chronicles, #1)",/book/show/12020927-blood-in-the-skies,3.63,231
2233,G.K. Chesterton,The Man Who Was Thursday: A Nightmare,/book/show/184419.The_Man_Who_Was_Thursday,3.82,33566
3359,G.K. Chesterton,Orthodoxy,/book/show/87665.Orthodoxy,4.16,31181
1547,Gabriel F.W. Koch,Paradox Effect: Time Travel and Purified DNA Merge to Halt the Collapse of Human Existence,/book/show/27111181-paradox-effect,4.37,1497
2371,Gabriel F.W. Koch,And Come Day's End: A Michael McKaybees Mystery,/book/show/42641916-and-come-day-s-end,4.3,997
40,Gabriel García Márquez,One Hundred Years of Solitude,/book/show/320.One_Hundred_Years_of_Solitude,4.08,756373
150,Gabriel García Márquez,Love in the Time of Cholera,/book/show/9712.Love_in_the_Time_of_Cholera,3.92,413735
1068,Gabriel García Márquez,Chronicle of a Death Foretold,/book/show/23878.Chronicle_of_a_Death_Foretold,3.97,127680
2425,Gabriel García Márquez,Of Love and Other Demons,/book/show/23876.Of_Love_and_Other_Demons,3.98,56407
3695,Gabriel García Márquez,Memories of My Melancholy Whores,/book/show/760.Memories_of_My_Melancholy_Whores,3.6,68933
2103,Gabrielle Zevin,Elsewhere,/book/show/359410.Elsewhere,3.9,50258
1480,Gail Carriger,"Soulless (Parasol Protectorate, #1)",/book/show/6381205-soulless,3.89,99966
243,Gail Carson Levine,Ella Enchanted (Ella Enchanted #1),/book/show/24337.Ella_Enchanted,3.98,388219
2020,Gail Carson Levine,Fairest,/book/show/183660.Fairest,3.88,61777
2369,Gail Carson Levine,"The Two Princesses of Bamarre (The Two Princesses of Bamarre, #1)",/book/show/183656.The_Two_Princesses_of_Bamarre,4.04,67737
1482,Gail Honeyman,Eleanor Oliphant Is Completely Fine,/book/show/31434883-eleanor-oliphant-is-completely-fine,4.28,715179
3380,Gail McHugh,"Collide (Collide, #1)",/book/show/17158596-collide,4.21,63123
2798,Gail Tsukiyama,The Samurai's Garden,/book/show/51113.The_Samurai_s_Garden,4.13,21927
559,Garth Nix,"Sabriel (Abhorsen,  #1)",/book/show/518848.Sabriel,4.15,186134
1489,Garth Nix,"Lirael (Abhorsen, #2)",/book/show/47624.Lirael,4.26,107970
1517,Garth Nix,"Abhorsen (Abhorsen, #3)",/book/show/334643.Abhorsen,4.21,114587
3753,Garth Nix,"The Abhorsen Trilogy Box Set (Abhorsen, #1-3)",/book/show/47615.The_Abhorsen_Trilogy_Box_Set,4.53,8208
344,Garth Stein,The Art of Racing in the Rain,/book/show/3153910-the-art-of-racing-in-the-rain,4.21,452999
892,Gary Chapman,The 5 Love Languages: The Secret to Love that Lasts,/book/show/23878688-the-5-love-languages,4.25,299567
3214,Gary D. Schmidt,Okay for Now,/book/show/9165406-okay-for-now,4.21,31628
2389,Gary Jennings,"Aztec (Aztec, #1)",/book/show/550454.Aztec,4.23,16644
974,Gary Paulsen,"Hatchet (Brian's Saga, #1)",/book/show/50.Hatchet,3.73,310009
245,Gaston Leroux,The Phantom of the Opera,/book/show/480204.The_Phantom_of_the_Opera,3.96,199655
346,Gayle Forman,"If I Stay (If I Stay, #1)",/book/show/4374400-if-i-stay,3.94,714471
622,Gayle Forman,"Where She Went (If I Stay, #2)",/book/show/8492825-where-she-went,4.02,257763
1559,Gayle Forman,"Just One Day (Just One Day, #1)",/book/show/17623975-just-one-day,4.0,78294
2610,Gemma Malley,"The Declaration (The Declaration, #1)",/book/show/1722717.The_Declaration,3.71,21067
1458,Gena Showalter,The Darkest Night (Lords of the Underworld #1),/book/show/476543.The_Darkest_Night,4.07,77133
